ORF,Name,Allele,Strain_ID,Plate,Row,Column
YIL109C,SEC24,sec24-2,tsa189,2,6,20
YIL150C,MCM10,mcm10-43,tsa458,2,6,21
YNL006W,LST8,lst8-15,tsa467,2,6,22
YJR043C,POL32,,dma2634,2,6,23
YMR271C,URA10,,dma3865,2,6,24
YMR271C,URA10,,dma3865,2,7,1
YHR170W,NMD3,nmd3-4,tsa605,2,7,2
YPR178W,PRP4,prp4-1,tsa500,2,7,3
YKL049C,CSE4,cse4-1,tsa347,2,7,4
YGL130W,CEG1,ceg1-3,tsa94,2,7,5
YDR083W,RRP8,,dma882,2,7,6
YKL042W,SPC42,spc42-11,tsa449,2,7,7
YPL211W,NIP7,nip7-1,tsa114,2,7,8
YDL102W,POL3,cdc2-2,tsa135,2,7,9
YKR099W,BAS1,,dma3018,2,7,10
BLANK,BLANK,,,2,7,11
YDR013W,PSF1,psf1-1,tsa583,2,7,12
YDL165W,CDC36,cdc36-16,tsa314,2,7,13
YGR229C,SMI1,,dma1990,2,7,14
YHR178W,STB5,,dma2213,2,7,15
YGR048W,UFD1,ufd1-2,tsa677,2,7,16
YOR260W,GCD1,gcd1-5001,tsa1200,2,7,17
YHR036W,BRL1,brl1-3231,tsa1039,2,7,18
YIL061C,SNP1,snp1-5001,tsa1257,2,7,19
YFL039C,ACT1,act1-136,tsa142,2,7,20
YFR036W,CDC26,cdc26-1,tsa88,2,7,21
YML069W,POB3,pob3-7,tsa629,2,7,22
YNL067W,RPL9B,,dma3975,2,7,23
YMR271C,URA10,,dma3865,2,7,24
YMR271C,URA10,,dma3865,2,8,1
YML049C,RSE1,rse1-1,tsa982,2,8,2
YER116C,SLX8,slx8-supp1,dma1413,2,8,3
YOL069W,NUF2,nuf2-61,tsa755,2,8,4
YML023C,NSE5,nse5-ts4,tsa1007,2,8,5
YPL190C,NAB3,nab3-11,tsa861,2,8,6
YDR127W,ARO1,,dma916,2,8,7
YFL039C,ACT1,act1-121,tsa911,2,8,8
YJR073C,OPI3,,dma2664,2,8,9
YKL154W,SRP102,srp102-510,tsa731,2,8,10
YKL028W,TFA1,tfa1-21,tsa699,2,8,11
YDL003W,MCD1,mcd1-73,tsa70,2,8,12
YOR254C,SEC63,sec63-1,tsa231,2,8,13
YHR034C,PIH1,,dma2108,2,8,14
YOL144W,NOP8,nop8-101,tsa1025,2,8,15
YDR243C,PRP28,prp28-101,tsa574,2,8,16
YOL135C,MED7,med7-163,tsa739,2,8,17
YER083C,GET2,,dma1389,2,8,18
YPL160W,CDC60,cdc60-ts,tsa922,2,8,19
YHR111W,UBA4,,dma2155,2,8,20
YLR440C,SEC39,sec39-1,tsa725,2,8,21
YPR103W,PRE2,pre2-75,tsa918,2,8,22
YGL066W,SGF73,,dma1654,2,8,23
YMR271C,URA10,,dma3865,2,8,24
YMR271C,URA10,,dma3865,2,9,1
YER092W,IES5,,dma1381,2,9,2
YNL062C,GCD10,gcd10-506,tsa442,2,9,3
YDL193W,NUS1,nus1-5001,tsa1223,2,9,4
YJR017C,ESS1,ess1-h164r,tsa698,2,9,5
YLR436C,ECM30,,dma3485,2,9,6
YOR157C,PUP1,pup1-1,tsa268,2,9,7
YDL132W,CDC53,cdc53-1,tsa975,2,9,8
YPR161C,SGV1,sgv1-5001,tsa1251,2,9,9
YNR051C,BRE5,,dma4271,2,9,10
YIL118W,RHO3,rho3-ser228,tsa836,2,9,11
YPR094W,RDS3,rds3-1,tsa1049,2,9,12
YGL097W,SRM1,srm1-ts,tsa955,2,9,13
YNL021W,HDA1,,dma3925,2,9,14
YFL008W,SMC1,smc1-259,tsa68,2,9,15
YIL062C,ARC15,arc15-10,tsa888,2,9,16
YMR277W,FCP1,fcp1-1-supp3,tsa426,2,9,17
YBR193C,MED8,med8-51,tsa741,2,9,18
YDL195W,SEC31,sec31-1,tsa852,2,9,19
YBR247C,ENP1,enp1-1,tsa542,2,9,20
YLR459W,GAB1,gab1-2,tsa201,2,9,21
YML015C,TAF11,taf11-ts2,tsa645,2,9,22
YOR123C,LEO1,,dma4542,2,9,23
YMR271C,URA10,,dma3865,2,9,24
YMR271C,URA10,,dma3865,2,10,1
YJL072C,PSF2,psf2-5001,tsa1228,2,10,2
YLR268W,SEC22,sec22-3,tsa121,2,10,3
YOR046C,DBP5,dbp5-1,tsa641,2,10,4
YLR298C,YHC1,yhc1-6,tsa842,2,10,5
YNL181W,PBR1,pbr1-5014,tsa1213,2,10,6
YLL036C,PRP19,prp19-1,tsa247,2,10,7
YER125W,RSP5,rsp5-3,tsa465,2,10,8
YJL001W,PRE3,pre3-2,tsa292,2,10,9
YML121W,GTR1,,dma3622,2,10,10
YGR158C,MTR3,mtr3-ts,tsa614,2,10,11
YMR200W,ROT1,rot1-5001,tsa1103,2,10,12
YNL263C,YIF1,yif1-td,tsa16,2,10,13
YMR296C,LCB1,lcb1-10,tsa606,2,10,14
YHR027C,RPN1,rpn1-821,tsa255,2,10,15
YLL035W,GRC3,grc3-5001,tsa1167,2,10,16
YDR167W,TAF10,taf10-ts34,tsa957,2,10,17
YFL037W,TUB2,tub2-443,tsa254,2,10,18
YIL046W,MET30,met30-6,tsa948,2,10,19
YJL019W,MPS3,mps3-7,tsa929,2,10,20
YPL063W,TIM50,tim50-5001,tsa1189,2,10,21
YJL090C,DPB11,dpb11-1-supp1,tsa302,2,10,22
YLR007W,NSE1,nse1-16,tsa1044,2,10,23
YMR271C,URA10,,dma3865,2,10,24
YMR271C,URA10,,dma3865,2,11,1
YPR108W,RPN7,rpn7-3,tsa1037,2,11,2
YOR035C,SHE4,,dma4457,2,11,3
YGL022W,STT3,stt3-2,tsa551,2,11,4
YPL204W,HRR25,hrr25-5001,tsa1196,2,11,5
YGL061C,DUO1,duo1-2,tsa239,2,11,6
YLR314C,CDC3,cdc3-3,tsa130,2,11,7
YGR013W,SNU71,snu71-5001,tsa1121,2,11,8
YLR298C,YHC1,yhc1-2,tsa633,2,11,9
YJL002C,OST1,ost1-6,tsa735,2,11,10
YDR362C,TFC6,tfc6-m1,tsa784,2,11,11
YBR254C,TRS20,trs20-5001,tsa1174,2,11,12
YPL175W,SPT14,spt14-1-10c,tsa474,2,11,13
YBL034C,STU1,stu1-8,tsa454,2,11,14
YFR005C,SAD1,sad1-1,tsa700,2,11,15
YMR213W,CEF1,cef1-13,tsa702,2,11,16
YDR373W,FRQ1,frq1-1,tsa399,2,11,17
YMR049C,ERB1,erb1-5001,tsa1102,2,11,18
YFL034C-B,MOB2,mob2-14,tsa935,2,11,19
YDR054C,CDC34,cdc34-2,tsa308,2,11,20
YJR068W,RFC2,rfc2-1,tsa342,2,11,21
YKL172W,EBP2,ebp2-1,tsa529,2,11,22
YFL034C-B,MOB2,mob2-26-supp1,tsa787,2,11,23
YMR271C,URA10,,dma3865,2,11,24
YMR271C,URA10,,dma3865,2,12,1
YJR007W,SUI2,sui2-5001,tsa1252,2,12,2
YLR314C,CDC3,cdc3-1,tsa885,2,12,3
YPL043W,NOP4,nop4-3,tsa660,2,12,4
YCR002C,CDC10,cdc10-1,tsa78,2,12,5
YDR180W,SCC2,scc2-4,tsa66,2,12,6
YPL217C,BMS1,bms1-1,tsa678,2,12,7
YIL150C,MCM10,mcm10-1,tsa110,2,12,8
YJR141W,IPA1,ipa1-5001,tsa1248,2,12,9
YGL048C,RPT6,rpt6-1-supp1,tsa906,2,12,10
YAL025C,MAK16,mak16-5001,tsa1066,2,12,11
YOR294W,RRS1,rrs1-84,tsa688,2,12,12
YML069W,POB3,pob3-q308k,tsa847,2,12,13
YFL039C,ACT1,act1-2,tsa789,2,12,14
YBL105C,PKC1,pkc1-1,tsa537,2,12,15
YMR235C,RNA1,rna1-1,tsa118,2,12,16
YKL078W,DHR2,dhr2-5001,tsa1192,2,12,17
YNL207W,RIO2,rio2-1,tsa267,2,12,18
YKL004W,AUR1,aur1-5003,tsa1263,2,12,19
YBR167C,POP7,pop7-5001,tsa1074,2,12,20
YNR038W,DBP6,dbp6-5001,tsa1165,2,12,21
YHR188C,GPI16,gpi16-5001,tsa1166,2,12,22
YIL084C,SDS3,,dma2337,2,12,23
YMR271C,URA10,,dma3865,2,12,24
YMR271C,URA10,,dma3865,2,13,1
YPR086W,SUA7,sua7-c149r,tsa832,2,13,2
YER012W,PRE1,pre1-1,tsa289,2,13,3
YMR078C,CTF18,,dma3676,2,13,4
YGL044C,RNA15,rna15-58,tsa652,2,13,5
YFL001W,DEG1,,dma5289,2,13,6
YDL064W,UBC9,ubc9-2,tsa370,2,13,7
YGL174W,BUD13,,dma1707,2,13,8
YDL148C,NOP14,nop14-5001,tsa1234,2,13,9
YBR153W,RIB7,rib7-5001,tsa1073,2,13,10
YDL103C,QRI1,qri1-ts1,tsa859,2,13,11
YHR186C,KOG1,kog1-1,tsa291,2,13,12
YMR094W,CTF13,ctf13-30,tsa59,2,13,13
YDR212W,TCP1,tcp1-1,tsa782,2,13,14
YGR094W,VAS1,vas1-5001,tsa1241,2,13,15
YJR112W,NNF1,nnf1-17,tsa438,2,13,16
YLR212C,TUB4,tub4-d,tsa718,2,13,17
YER093C,TSC11,tsc11-7,tsa659,2,13,18
YGR116W,SPT6,spt6-14,tsa834,2,13,19
YDR123C,INO2,,dma920,2,13,20
YPR103W,PRE2,pre2-v214a,tsa921,2,13,21
YBR135W,CKS1,cks1-35,tsa923,2,13,22
YGR092W,DBF2,dbf2-3,tsa160,2,13,23
YMR271C,URA10,,dma3865,2,13,24
YMR271C,URA10,,dma3865,2,14,1
YBL074C,AAR2,aar2-5001,tsa1108,2,14,2
YLR457C,NBP1,nbp1-1,tsa222,2,14,3
YDR311W,TFB1,tfb1-6,tsa715,2,14,4
YGL055W,OLE1,ole1-m2,tsa506,2,14,5
YHR118C,ORC6,orc6-5001,tsa1136,2,14,6
YMR005W,TAF4,taf4-18,tsa942,2,14,7
YKL006C-A,SFT1,sft1-15,tsa619,2,14,8
YMR239C,RNT1,rnt1-47,tsa674,2,14,9
YPL124W,SPC29,spc29-3,tsa707,2,14,10
YLR249W,YEF3,yef3-f650s,tsa584,2,14,11
YDR331W,GPI8,gpi8-5001,tsa1230,2,14,12
YFL034C-B,MOB2,mob2-28,tsa936,2,14,13
YNL182C,IPI3,ipi3-5001,tsa1193,2,14,14
YHR129C,ARP1,,dma2165,2,14,15
YJL174W,KRE9,kre9-5001,tsa1267,2,14,16
YKL208W,CBT1,,dma2913,2,14,17
YMR220W,ERG8,erg8-1,tsa320,2,14,18
YGR195W,SKI6,ski6-5001,tsa1126,2,14,19
YDR081C,PDC2,pdc2-5001,tsa1239,2,14,20
YMR033W,ARP9,arp9-1,tsa495,2,14,21
YER008C,SEC3,sec3-2,tsa43,2,14,22
YMR123W,PKR1,,dma3715,2,14,23
YMR271C,URA10,,dma3865,2,14,24
YMR271C,URA10,,dma3865,2,15,1
YDR170C,SEC7,sec7-1,tsa44,2,15,2
YHR030C,SLT2,,dma2112,2,15,3
YMR001C,CDC5,cdc5-1,tsa879,2,15,4
YDR182W,CDC1,cdc1-1,tsa31,2,15,5
YJR054W,KCH1,,dma2649,2,15,6
YHR083W,SAM35,sam35-2,tsa493,2,15,7
YJR072C,NPA3,npa3-5001,tsa1224,2,15,8
YDR088C,SLU7,slu7-ts2,tsa657,2,15,9
YPR181C,SEC23,sec23-1,tsa900,2,15,10
YER168C,CCA1,cca1-1,tsa958,2,15,11
YDR201W,SPC19,spc19-5001,tsa1122,2,15,12
YDR478W,SNM1,snm1-5001,tsa1184,2,15,13
YOR057W,SGT1,sgt1-5,tsa427,2,15,14
YPR034W,ARP7,arp7-e411k,tsa930,2,15,15
YKL024C,URA6,ura6-6,tsa1034,2,15,16
YLR197W,NOP56,nop56-5001,tsa1140,2,15,17
YDR145W,TAF12,taf12-l464a,tsa517,2,15,18
YMR075W,RCO1,,dma3677,2,15,19
YCR002C,CDC10,cdc10-2,tsa79,2,15,20
YDL030W,PRP9,prp9-1,tsa597,2,15,21
YML077W,BET5,bet5-5001,tsa1131,2,15,22
YDL147W,RPN5,rpn5-5001,tsa1080,2,15,23
YMR271C,URA10,,dma3865,2,15,24
YMR271C,URA10,,dma3865,2,16,1
YMR271C,URA10,,dma3865,2,16,2
YMR271C,URA10,,dma3865,2,16,3
YMR271C,URA10,,dma3865,2,16,4
YMR271C,URA10,,dma3865,2,16,5
YMR271C,URA10,,dma3865,2,16,6
YMR271C,URA10,,dma3865,2,16,7
YMR271C,URA10,,dma3865,2,16,8
YMR271C,URA10,,dma3865,2,16,9
YMR271C,URA10,,dma3865,2,16,10
YMR271C,URA10,,dma3865,2,16,11
YMR271C,URA10,,dma3865,2,16,12
YMR271C,URA10,,dma3865,2,16,13
YMR271C,URA10,,dma3865,2,16,14
YMR271C,URA10,,dma3865,2,16,15
YMR271C,URA10,,dma3865,2,16,16
YMR271C,URA10,,dma3865,2,16,17
YMR271C,URA10,,dma3865,2,16,18
YMR271C,URA10,,dma3865,2,16,19
YMR271C,URA10,,dma3865,2,16,20
YMR271C,URA10,,dma3865,2,16,21
YMR271C,URA10,,dma3865,2,16,22
YMR271C,URA10,,dma3865,2,16,23
YMR271C,URA10,,dma3865,2,16,24
YMR271C,URA10,,dma3865,3,1,1
YMR271C,URA10,,dma3865,3,1,2
YMR271C,URA10,,dma3865,3,1,3
YMR271C,URA10,,dma3865,3,1,4
YMR271C,URA10,,dma3865,3,1,5
YMR271C,URA10,,dma3865,3,1,6
YMR271C,URA10,,dma3865,3,1,7
YMR271C,URA10,,dma3865,3,1,8
YMR271C,URA10,,dma3865,3,1,9
YMR271C,URA10,,dma3865,3,1,10
YMR271C,URA10,,dma3865,3,1,11
YMR271C,URA10,,dma3865,3,1,12
YMR271C,URA10,,dma3865,3,1,13
YMR271C,URA10,,dma3865,3,1,14
YMR271C,URA10,,dma3865,3,1,15
YMR271C,URA10,,dma3865,3,1,16
YMR271C,URA10,,dma3865,3,1,17
YMR271C,URA10,,dma3865,3,1,18
YMR271C,URA10,,dma3865,3,1,19
YMR271C,URA10,,dma3865,3,1,20
YMR271C,URA10,,dma3865,3,1,21
YMR271C,URA10,,dma3865,3,1,22
YMR271C,URA10,,dma3865,3,1,23
YMR271C,URA10,,dma3865,3,1,24
YMR271C,URA10,,dma3865,3,2,1
YBL040C,ERD2,erd2-5001,tsa1072,3,2,2
YLR298C,YHC1,yhc1-3,tsa840,3,2,3
YGL065C,ALG2,alg2-1,tsa461,3,2,4
YDR310C,SUM1,,dma1063,3,2,5
YER168C,CCA1,cca1-5001,tsa1114,3,2,6
YML128C,MSC1,,dma3618,3,2,7
YER023W,PRO3,pro3-5001,tsa1082,3,2,8
YLR008C,PAM18,pam18-1,tsa501,3,2,9
YGR113W,DAM1,dam1-9,tsa243,3,2,10
YDR437W,GPI19,gpi19-5001,tsa1179,3,2,11
YKL210W,UBA1,uba1-1,tsa191,3,2,12
YDL207W,GLE1,gle1-4,tsa920,3,2,13
YDL017W,CDC7,cdc7-1,tsa880,3,2,14
YGR047C,TFC4,tfc4-5001,tsa1240,3,2,15
YBR196C,PGI1,pgi1-2,tsa91,3,2,16
YPL255W,BBP1,bbp1-2,tsa864,3,2,17
YJR076C,CDC11,cdc11-5,tsa84,3,2,18
YNL163C,RIA1,ria1-ts,tsa1055,3,2,19
YIL004C,BET1,bet1-1,tsa792,3,2,20
YIL008W,URM1,,dma2255,3,2,21
YKL018W,SWD2,swd2-ts1,tsa173,3,2,22
YMR134W,ERG29,erg29-5001,tsa1209,3,2,23
YMR271C,URA10,,dma3865,3,2,24
YMR271C,URA10,,dma3865,3,3,1
YDR208W,MSS4,mss4-103,tsa129,3,3,2
YMR235C,RNA1,rna1-s116f,tsa172,3,3,3
YJL047C,RTT101,,dma2463,3,3,4
YJR139C,HOM6,,dma2730,3,3,5
YER003C,PMI40,pmi40-5001,tsa1081,3,3,6
YBR164C,ARL1,,dma318,3,3,7
YJL011C,RPC17,rpc17-5001,tsa1270,3,3,8
YPR018W,RLF2,,dma5036,3,3,9
YPR088C,SRP54,srp54-5001,tsa1233,3,3,10
YLR298C,YHC1,yhc1-7,tsa647,3,3,11
YGL155W,CDC43,cdc43-2,tsa333,3,3,12
YMR224C,MRE11,,dma3806,3,3,13
YMR263W,SAP30,,dma3870,3,3,14
YLR105C,SEN2,sen2-1,tsa676,3,3,15
YER161C,SPT2,,dma1464,3,3,16
YPR103W,PRE2,pre2-1-supp1,tsa915,3,3,17
YDL126C,CDC48,cdc48-3,tsa208,3,3,18
YCL004W,PGS1,pgs1-5006,tsa1260,3,3,19
YER136W,GDI1,gdi1-1,tsa64,3,3,20
YGL048C,RPT6,rpt6-25,tsa186,3,3,21
YDR449C,UTP6,utp6-5001,tsa1255,3,3,22
YOR194C,TOA1,toa1-5001,tsa1185,3,3,23
YMR271C,URA10,,dma3865,3,3,24
YMR271C,URA10,,dma3865,3,4,1
YFL008W,SMC1,smc1-2,tsa321,3,4,2
YKL197C,PEX1,,dma2900,3,4,3
YHR036W,BRL1,brl1-2221,tsa1038,3,4,4
YOR275C,RIM20,,dma4677,3,4,5
YDR166C,SEC5,sec5-24,tsa51,3,4,6
YKL112W,ABF1,abf1-102,tsa319,3,4,7
YCL061C,MRC1,,dma522,3,4,8
YNR017W,TIM23,tim23-5001,tsa1168,3,4,9
YKL125W,RRN3,rrn3-s213p,tsa527,3,4,10
YOR181W,LAS17,las17-14,tsa230,3,4,11
YLR319C,BUD6,,dma3370,3,4,12
YBL084C,CDC27,cdc27-2,tsa90,3,4,13
YLL050C,COF1,cof1-5,tsa234,3,4,14
YFL039C,ACT1,act1-159,tsa910,3,4,15
YGR092W,DBF2,dbf2-1,tsa158,3,4,16
YPL128C,TBF1,tbf1-5001,tsa1199,3,4,17
YPL028W,ERG10,erg10-1,tsa531,3,4,18
YNL061W,NOP2,nop2-3,tsa624,3,4,19
YMR268C,PRP24,prp24-ts,tsa402,3,4,20
YIL046W,MET30,met30-9,tsa947,3,4,21
YOR326W,MYO2,myo2-16,tsa337,3,4,22
YDL103C,QRI1,qri1-5001,tsa1093,3,4,23
YMR271C,URA10,,dma3865,3,4,24
YMR271C,URA10,,dma3865,3,5,1
YOL123W,HRP1,hrp1-1,tsa960,3,5,2
YLR310C,CDC25,cdc25-2-supp1,tsa29,3,5,3
YOR329C,SCD5,scd5-d338,tsa569,3,5,4
YNL216W,RAP1,rap1-2,tsa559,3,5,5
YLR291C,GCD7,gcd7-5001,tsa1149,3,5,6
YGL130W,CEG1,ceg1-34,tsa358,3,5,7
YGL022W,STT3,stt3-1,tsa790,3,5,8
YLR186W,EMG1,emg1-1-supp1,tsa1020,3,5,9
YPR082C,DIB1,dib1-5001,tsa1237,3,5,10
YBR152W,SPP381,spp381-5001,tsa1075,3,5,11
YBL076C,ILS1,ils1-1,tsa275,3,5,12
YIR010W,DSN1,dsn1-8,tsa436,3,5,13
YDR113C,PDS1,pds1-128,tsa862,3,5,14
YBR011C,IPP1,ipp1-5001,tsa1062,3,5,15
YDR091C,RLI1,rli1-5001,tsa1127,3,5,16
YOR244W,ESA1,esa1-1851,tsa565,3,5,17
YJR006W,POL31,pol31-5001-supp1,tsa1163,3,5,18
YDL008W,APC11,apc11-22,tsa719,3,5,19
YJR093C,FIP1,fip1-433,tsa827,3,5,20
YMR229C,RRP5,rrp5-delta6,tsa1051,3,5,21
YDL192W,ARF1,,dma784,3,5,22
YHR066W,SSF1,,dma2113,3,5,23
YMR271C,URA10,,dma3865,3,5,24
YMR271C,URA10,,dma3865,3,6,1
YLR087C,CSF1,,dma3192,3,6,2
YOR244W,ESA1,esa1-d414,tsa563,3,6,3
YDR288W,NSE3,nse3-ts4,tsa995,3,6,4
YHR030C,SLT2,,dma2112,3,6,5
YGL091C,NBP35,nbp35-5001,tsa1120,3,6,6
YML023C,NSE5,nse5-ts3,tsa1006,3,6,7
YBL035C,POL12,pol12-ts,tsa365,3,6,8
YPR025C,CCL1,ccl1-ts4,tsa77,3,6,9
YKR083C,DAD2,dad2-9,tsa425,3,6,10
YDR228C,PCF11,pcf11-2,tsa685,3,6,11
YGR274C,TAF1,taf1-1,tsa524,3,6,12
YBL023C,MCM2,mcm2-1,tsa111,3,6,13
YPL094C,SEC62,sec62-ts,tsa224,3,6,14
YLR045C,STU2,stu2-12,tsa550,3,6,15
YDR531W,CAB1,cab1-5001,tsa1225,3,6,16
YDR052C,DBF4,dbf4-4,tsa164,3,6,17
YGR113W,DAM1,dam1-19,tsa244,3,6,18
YOL123W,HRP1,hrp1-4,tsa858,3,6,19
YMR043W,MCM1,mcm1-5001,tsa1134,3,6,20
YMR093W,UTP15,utp15-5001,tsa1246,3,6,21
YDL108W,KIN28,kin28-ts,tsa109,3,6,22
YJR065C,ARP3,arp3-31,tsa894,3,6,23
YMR271C,URA10,,dma3865,3,6,24
YMR271C,URA10,,dma3865,3,7,1
YGR113W,DAM1,dam1-5,tsa242,3,7,2
YGR185C,TYS1,tys1-1,tsa290,3,7,3
YJR065C,ARP3,arp3-g15c,tsa298,3,7,4
YFR028C,CDC14,cdc14-8,tsa926,3,7,5
YOR143C,THI80,thi80-5001,tsa1173,3,7,6
YPR110C,RPC40,rpc40-v78r,tsa642,3,7,7
YBR055C,PRP6,prp6-ts,tsa367,3,7,8
YLR086W,SMC4,smc4-1,tsa264,3,7,9
YBL105C,PKC1,pkc1-4,tsa539,3,7,10
YKR086W,PRP16,prp16-ts,tsa644,3,7,11
YDL147W,RPN5,rpn5-1,tsa1036,3,7,12
YHR058C,MED6,med6-ts,tsa1053,3,7,13
YDR478W,SNM1,snm1-172,tsa712,3,7,14
YNL118C,DCP2,dcp2-7d,tsa754,3,7,15
YDL105W,NSE4,nse4-5001,tsa1226,3,7,16
YBL105C,PKC1,pkc1-2,tsa538,3,7,17
YLR045C,STU2,stu2-10,tsa549,3,7,18
YLR191W,PEX13,,dma3258,3,7,19
YER009W,NTF2,ntf2-h104y,tsa252,3,7,20
YER009W,NTF2,ntf2-5001,tsa1115,3,7,21
YJR057W,CDC8,cdc8-1,tsa407,3,7,22
YPR060C,ARO7,,dma5054,3,7,23
YMR271C,URA10,,dma3865,3,7,24
YMR271C,URA10,,dma3865,3,8,1
YGR034W,RPL26B,,dma1803,3,8,2
YER157W,COG3,cog3-2,tsa47,3,8,3
YHR196W,UTP9,utp9-5001,tsa1135,3,8,4
YBR131W,CCZ1,,dma294,3,8,5
YNL272C,SEC2,sec2-41,tsa56,3,8,6
YLR298C,YHC1,yhc1-1,tsa632,3,8,7
YGR099W,TEL2,tel2-15,tsa938,3,8,8
YNL287W,SEC21,sec21-1,tsa46,3,8,9
YIR005W,IST3,,dma2423,3,8,10
YNL267W,PIK1,pik1-104,tsa115,3,8,11
YDL209C,CWC2,cwc2-1,tsa1052,3,8,12
YML127W,RSC9,rsc9-5001,tsa1160,3,8,13
YHR191C,CTF8,ctf8-162,tsa322,3,8,14
YKL203C,TOR2,tor2-29,tsa838,3,8,15
YBR154C,RPB5,rpb5-h147r,tsa825,3,8,16
YDR228C,PCF11,pcf11-ts10,tsa679,3,8,17
YBR198C,TAF5,taf5-3,tsa509,3,8,18
YPL233W,NSL1,nsl1-5,tsa450,3,8,19
YKL193C,SDS22,sds22-5,tsa572,3,8,20
YPL076W,GPI2,gpi2-1-7b,tsa462,3,8,21
YDL140C,RPO21,rpo21-1,tsa804,3,8,22
YLR103C,CDC45,cdc45-27,tsa694,3,8,23
YMR271C,URA10,,dma3865,3,8,24
YMR271C,URA10,,dma3865,3,9,1
YHR058C,MED6,med6-ts,tsa1017,3,9,2
YFL039C,ACT1,act1-112,tsa218,3,9,3
YER125W,RSP5,rsp5-1,tsa182,3,9,4
YAL041W,CDC24,cdc24-2,tsa410,3,9,5
YFR004W,RPN11,rpn11-14,tsa534,3,9,6
YDR288W,NSE3,nse3-ts3,tsa994,3,9,7
YPR183W,DPM1,dpm1-6,tsa330,3,9,8
YBR057C,MUM2,,dma218,3,9,9
YBR265W,TSC10,tsc10-1,tsa543,3,9,10
YAL041W,CDC24,cdc24-3,tsa412,3,9,11
YMR281W,GPI12,gpi12-5001,tsa1162,3,9,12
YBR029C,CDS1,cds1-5001,tsa1063,3,9,13
YLR229C,CDC42,cdc42-1,tsa26,3,9,14
YGR179C,OKP1,okp1-5,tsa227,3,9,15
YLR066W,SPC3,spc3-4,tsa623,3,9,16
YOR030W,DFG16,,dma4462,3,9,17
YPL101W,ELP4,,dma4843,3,9,18
YLR119W,SRN2,,dma3215,3,9,19
YDR052C,DBF4,dbf4-ts,tsa95,3,9,20
YGR216C,GPI1,gpi1-1,tsa548,3,9,21
YNL061W,NOP2,nop2-10,tsa941,3,9,22
YFL031W,HAC1,,dma1495,3,9,23
YMR271C,URA10,,dma3865,3,9,24
YMR271C,URA10,,dma3865,3,10,1
YEL034W,HYP2,hyp2-1,tsa736,3,10,2
YDL033C,SLM3,,dma630,3,10,3
YHR164C,DNA2,dna2-2,tsa352,3,10,4
YGL142C,GPI10,gpi10-5001,tsa1133,3,10,5
YLR218C,COA4,,dma3287,3,10,6
YMR198W,CIK1,,dma3800,3,10,7
YCL032W,STE50,,dma498,3,10,8
YNR053C,NOG2,nog2-1,tsa479,3,10,9
YJR064W,CCT5,cct5-5001,tsa1254,3,10,10
YER147C,SCC4,scc4-5001,tsa1259,3,10,11
YIL106W,MOB1,mob1-5001,tsa1258,3,10,12
YOR326W,MYO2,myo2-14,tsa269,3,10,13
YDR064W,RPS13,rps13-5001,tsa1111,3,10,14
BLANK,BLANK,,,3,10,15
YOR249C,APC5,apc5-ca-paps,tsa745,3,10,16
YBR055C,PRP6,prp6-1,tsa455,3,10,17
YOR048C,RAT1,rat1-1,tsa914,3,10,18
YFL039C,ACT1,act1-125,tsa140,3,10,19
YGR122W,,,dma5189,3,10,20
YFL022C,FRS2,frs2-5001,tsa1083,3,10,21
YJL074C,SMC3,smc3-42,tsa71,3,10,22
YNL064C,YDJ1,,dma3979,3,10,23
YMR271C,URA10,,dma3865,3,10,24
YMR271C,URA10,,dma3865,3,11,1
YLR116W,MSL5,msl5-9,tsa855,3,11,2
YIR008C,PRI1,pri1-m4,tsa340,3,11,3
YHR019C,DED81,ded81-5001,tsa1117,3,11,4
YFL034C-B,MOB2,mob2-36,tsa814,3,11,5
YEL034W,HYP2,hyp2-3,tsa737,3,11,6
YPR168W,NUT2,nut2-ts,tsa818,3,11,7
YNL038W,GPI15,gpi15-5001,tsa1157,3,11,8
YDR118W,APC4,apc4-5001,tsa1088,3,11,9
YOR089C,VPS21,,dma4520,3,11,10
YDR496C,PUF6,,dma1201,3,11,11
YGL093W,SPC105,spc105-15,tsa446,3,11,12
YNL102W,POL1,pol1-1,tsa362,3,11,13
YOR168W,GLN4,gln4-5001,tsa1198,3,11,14
YDR437W,GPI19,gpi19-2xh,tsa1012,3,11,15
YLR196W,PWP1,pwp1-5001,tsa1142,3,11,16
YHR030C,SLT2,,dma2112,3,11,17
YPL007C,TFC8,tfc8-5001,tsa1201,3,11,18
YJR045C,SSC1,ssc1-2,tsa328,3,11,19
YGL001C,ERG26,erg26-1,tsa742,3,11,20
YKL165C,MCD4,mcd4-174,tsa795,3,11,21
YLR195C,NMT1,nmt1-181,tsa690,3,11,22
YOR236W,DFR1,dfr1-td,tsa884,3,11,23
YMR271C,URA10,,dma3865,3,11,24
YMR271C,URA10,,dma3865,3,12,1
YBR198C,TAF5,taf5-20,tsa513,3,12,2
YDR212W,TCP1,tcp1-2,tsa448,3,12,3
YLR459W,GAB1,gab1-3,tsa202,3,12,4
YJL050W,MTR4,mtr4-1,tsa431,3,12,5
YGL116W,CDC20,cdc20-2,tsa417,3,12,6
YMR112C,MED11,med11-ts,tsa799,3,12,7
YPL228W,CET1,cet1-15,tsa420,3,12,8
